"unique_key","created_date","closed_date","agency","agency_name","complaint_type","descriptor","location_type","incident_zip","incident_address","street_name","cross_street_1","cross_street_2","intersection_street_1","intersection_street_2","address_type","city","landmark","facility_type","status","due_date","resolution_description","resolution_action_updated_date","community_board","bbl","borough","x_coordinate_state_plane","y_coordinate_state_plane","open_data_channel_type","park_facility_name","park_borough","vehicle_type","taxi_company_borough","taxi_pick_up_location","bridge_highway_name","bridge_highway_direction","road_ramp","bridge_highway_segment","latitude","longitude","location"
"58959062","2023-09-29T16:08:00.000","2023-09-30T01:05:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11236","105-32 AVENUE K","AVENUE K","E 105 ST","E 108 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:05:00.000","18 BROOKLYN","3082510018","BROOKLYN","1014718","174200","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64476298747147","-73.89020955704392","
,  
(40.64476298747147, -73.89020955704392)"
"58955866","2023-09-29T16:08:00.000","2023-10-04T10:30:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11365","50-03 WEEKS LANE","WEEKS LANE","50 AVE","51 AVE",,,"ADDRESS","FRESH MEADOWS",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-10-04T10:30:00.000","11 QUEENS","4073740035","QUEENS","1044831","212426","ONLINE","Unspecified","QUEENS",,,,,,,,"40.749529335603135","-73.78135486563443","
,  
(40.749529335603135, -73.78135486563443)"
"58960452","2023-09-29T16:05:00.000","2023-09-29T17:57:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10302","28 TREADWELL AVENUE","TREADWELL AVENUE","RICHMOND TER","STATEN ISLAND RAILWAY LINE",,,"ADDRESS","STATEN ISLAND",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T17:57:00.000","01 STATEN ISLAND","5010860080","STATEN ISLAND","946030","172213","PHONE","Unspecified","STATEN ISLAND",,,,,,,,"40.63927904476239","-74.13771322392358","
,  
(40.63927904476239, -74.13771322392358)"
"58966805","2023-09-29T16:05:00.000","2023-09-30T01:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11434","115-52 165 STREET","165 STREET","115 AVE","116 AVE",,,"ADDRESS","JAMAICA",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:35:00.000","12 QUEENS","4123360042","QUEENS","1044423","189938","PHONE","Unspecified","QUEENS",,,,,,,,"40.68780815979352","-73.78302841980165","
,  
(40.68780815979352, -73.78302841980165)"
"58966806","2023-09-29T16:05:00.000","2023-09-30T01:25:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11236","10521 AVENUE K","AVENUE K","E 105 ST","E 108 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:25:00.000","18 BROOKLYN","3082340064","BROOKLYN","1014663","174161","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.644656129998424","-73.89040792336291","
,  
(40.644656129998424, -73.89040792336291)"
"58956069","2023-09-29T16:05:00.000","2023-10-02T08:30:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11208",,,,,"RUBY STREET","BLAKE AVENUE","INTERSECTION","QUEENS",,,"Closed",,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-10-02T08:30:00.000","0 Unspecified",,"Unspecified","1022870","184428","PHONE","Unspecified","Unspecified",,,,,,,,"40.67280476682416","-73.8607755573029","
,  
(40.67280476682416, -73.8607755573029)"
"58959063","2023-09-29T16:02:00.000","2023-09-30T04:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11226","1265 ROGERS AVENUE","ROGERS AVENUE","NEWKIRK AVE","FOSTER AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T04:40:00.000","17 BROOKLYN","3052140073","BROOKLYN","997792","172076","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.638975118890436","-73.95120608810431","
,  
(40.638975118890436, -73.95120608810431)"
"58962052","2023-09-29T16:02:00.000","2023-09-29T19:42:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11417","94-32 MAGNOLIA COURT","MAGNOLIA COURT","95 ST","BEND",,,"ADDRESS","OZONE PARK",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T19:42:00.000","10 QUEENS","4115447501","QUEENS","1028310","183278","ONLINE","Unspecified","QUEENS",,,,,,,,"40.669622876249385","-73.84117200709434","
,  
(40.669622876249385, -73.84117200709434)"
"58963620","2023-09-29T16:02:00.000","2023-09-29T23:55:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11214","2533 BATH AVENUE","BATH AVENUE","BAY 40 ST","BAY 41 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-10-01T00:00:00.000","11 BROOKLYN","3068800006","BROOKLYN","987048","155590","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.59373437551616","-73.98992520596025","
,  
(40.59373437551616, -73.98992520596025)"
"58966739","2023-09-29T15:59:00.000","2023-09-29T19:33:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11413","145-88 223 STREET","223 STREET","145 RD","146 AVE",,,"ADDRESS","SPRINGFIELD GARDENS",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T19:33:00.000","13 QUEENS","4134700070","QUEENS","1051637","180276","PHONE","Unspecified","QUEENS",,,,,,,,"40.66123626073539","-73.75711293248945","
,  
(40.66123626073539, -73.75711293248945)"
"58955971","2023-09-29T15:59:00.000","2023-09-30T01:40:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11217","386 DOUGLASS STREET","DOUGLASS STREET","4 AVE","5 AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:40:00.000","06 BROOKLYN","3009460031","BROOKLYN","989709","186562","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67874467176407","-73.98031865319875","
,  
(40.67874467176407, -73.98031865319875)"
"58959064","2023-09-29T15:59:00.000","2023-09-30T07:05:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2060 EAST   72 STREET","EAST   72 STREET","AVENUE T","AVENUE U",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T17:05:00.000","18 BROOKLYN","3084120064","BROOKLYN","1009946","165506","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.620914944233185","-73.90743839321102","
,  
(40.620914944233185, -73.90743839321102)"
"58957683","2023-09-29T15:59:00.000","2023-09-30T09:10:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11213","1680 ATLANTIC AVENUE","ATLANTIC AVENUE","TROY AVE","SCHENECTADY AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T09:10:00.000","08 BROOKLYN","3013350011","BROOKLYN","1002291","186172","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.677657509162366","-73.93495779098265","
,  
(40.677657509162366, -73.93495779098265)"
"58960685","2023-09-29T15:56:00.000","2023-09-30T09:10:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11434","127-01 176 STREET","176 STREET","127 AVE","128 AVE",,,"ADDRESS","JAMAICA",,,"Closed",,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.","2023-09-30T09:10:00.000","12 QUEENS","4125270089","QUEENS","1048906","187513","PHONE","Unspecified","QUEENS",,,,,,,,"40.68112049863457","-73.76688697826505","
,  
(40.68112049863457, -73.76688697826505)"
"58966807","2023-09-29T15:56:00.000","2023-09-29T23:55:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11234","2442 EAST   74 STREET","EAST   74 STREET","AVENUE X","AVENUE Y",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-29T23:55:00.000","18 BROOKLYN","3084600047","BROOKLYN","1012214","163641","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.61578904169427","-73.89927638156583","
,  
(40.61578904169427, -73.89927638156583)"
"58963722","2023-09-29T15:56:00.000","2023-09-30T12:20:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10457",,,,,"CLAREMONT PARKWAY","FULTON AVENUE","INTERSECTION","BRONX",,,"Closed",,"The Department of Environmental Protection investigated this complaint and resolved the street flooding.","2023-09-30T12:20:00.000","03 BRONX",,"BRONX","1011930","244473","PHONE","Unspecified","BRONX",,,,,,,,"40.83765381824655","-73.89996683866406","
,  
(40.83765381824655, -73.89996683866406)"
"58957575","2023-09-29T15:56:00.000","2023-09-30T13:35:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11101","32-20 GREENPOINT AVENUE","GREENPOINT AVENUE","STARR AVE","BRADLEY AVE",,,"ADDRESS","LONG ISLAND CITY",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T13:35:00.000","02 QUEENS","4003100013","QUEENS","1002134","207168","ONLINE","Unspecified","QUEENS",,,,,,,,"40.73528687530886","-73.93546804988968","
,  
(40.73528687530886, -73.93546804988968)"
"58955972","2023-09-29T15:56:00.000","2023-09-30T01:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11219","1552 59 STREET","59 STREET","15 AVE","16 AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T01:00:00.000","12 BROOKLYN","3055090028","BROOKLYN","986352","167376","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.6260847173504","-73.99242763339683","
,  
(40.6260847173504, -73.99242763339683)"
"58958970","2023-09-29T15:56:00.000","2023-09-30T11:55:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11203","25 EAST   51 STREET","EAST   51 STREET","REMSEN AVE","RUTLAND RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-09-30T11:55:00.000","17 BROOKLYN","3045920040","BROOKLYN","1003563","180297","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.66152926771643","-73.93038875417611","
,  
(40.66152926771643, -73.93038875417611)"
"58965246","2023-09-29T15:53:00.000",,"DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11218","20 EAST   10 STREET","EAST   10 STREET","CATON AVE","CHURCH",,,"ADDRESS","BROOKLYN",,,"Open",,,,"14 BROOKLYN","3050700011","BROOKLYN","992411","175322","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.64789128276257","-73.97059073133427","
,  
(40.64789128276257, -73.97059073133427)"
"58955973","2023-09-29T15:53:00.000","2023-09-30T00:50:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11217","113 STERLING PLACE","STERLING PLACE","6 AVE","7 AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T00:50:00.000","06 BROOKLYN","3009420061","BROOKLYN","991255","186111","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.67750569040156","-73.97474532446066","
,  
(40.67750569040156, -73.97474532446066)"
"58966690","2023-09-29T15:53:00.000","2023-10-01T11:15:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"11235","105 BRIGHTON   11 STREET","BRIGHTON   11 STREET","OCEAN VIEW AVE","BRIGHTON BEACH AVE",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.","2023-10-01T11:15:00.000","13 BROOKLYN","3087090095","BROOKLYN","995990","150554","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.57990422647543","-73.95773638523328","
,  
(40.57990422647543, -73.95773638523328)"
"58959065","2023-09-29T15:53:00.000","2023-09-30T03:00:00.000","DEP","Department of Environmental Protection","Sewer","Sewer Backup (Use Comments) (SA)",,"11203","27 EAST   51 STREET","EAST   51 STREET","REMSEN AVE","RUTLAND RD",,,"ADDRESS","BROOKLYN",,,"Closed",,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.","2023-09-30T03:00:00.000","17 BROOKLYN","3045920039","BROOKLYN","1003564","180284","PHONE","Unspecified","BROOKLYN",,,,,,,,"40.661493583416004","-73.93038518704296","
,  
(40.661493583416004, -73.93038518704296)"
"58958952","2023-09-29T15:53:00.000","2023-09-29T16:23:00.000","DEP","Department of Environmental Protection","Sewer","Catch Basin Clogged/Flooding (Use Comments) (SC)",,"10465","3300 AMPERE AVENUE","AMPERE AVENUE","BAY VIEW AVE","OUTLOOK AVE",,,"ADDRESS","BRONX",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T16:23:00.000","10 BRONX","2054170100","BRONX","1034802","247589","ONLINE","Unspecified","BRONX",,,,,,,,"40.8461050021273","-73.81728607657797","
,  
(40.8461050021273, -73.81728607657797)"
"58957684","2023-09-29T15:53:00.000","2023-09-30T13:35:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"11224","3610 CANAL AVENUE","CANAL AVENUE","W 36 ST","W 37 ST",,,"ADDRESS","BROOKLYN",,,"Closed",,"NYC DEP investigated and determined the sewer or catchbasin was overtaxed due to heavy rain and no further action is required.","2023-09-30T13:35:00.000","13 BROOKLYN","3069780009","BROOKLYN","983478","150216","ONLINE","Unspecified","BROOKLYN",,,,,,,,"40.578984223199605","-74.00277913627829","
,  
(40.578984223199605, -74.00277913627829)"
"58957648","2023-09-29T15:53:00.000","2023-09-29T16:19:00.000","DEP","Department of Environmental Protection","Sewer","Street Flooding (SJ)",,"10457",,,,,"CROTONA AVENUE","CROTONA PARK NO","INTERSECTION","BRONX",,,"Closed",,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.","2023-09-29T16:19:00.000","03 BRONX",,"BRONX","1013551","246128","PHONE","Unspecified","BRONX",,,,,,,,"40.842191078563765","-73.89410145772594","
,  
(40.842191078563765, -73.89410145772594)"
