"annotation_id","annotator","choice","created_at","id","image","labels","lead_time","q1","q2","response_1","response_2","sentiment_1","sentiment_2","updated_at"
21609,"1","Drivable road","2024-07-13T03:25:45.468596Z",325,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6d4675cd48e8e3074e4d0a3e44b87271.jpg","",1.067,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:25:45.468617Z"
22166,"1","Drivable road","2024-07-13T03:44:54.730778Z",326,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bfc34330f425416aafef206c50871ede.jpg","",1.162,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the submerged road markings and the depth of the water around the vehicles.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers indicating a hazardous driving condition.",1,1,"2024-07-13T03:44:54.730799Z"
22150,"1","Drivable road","2024-07-13T03:44:09.868227Z",327,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ae2a05d2cb78174199867277509d84ce.jpg","",1.227,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the roadway, which is evident from the submerged vehicles and the depth of the water reaching the wheels of the cars.","Yes, the street in the image is flooded, as evidenced by the water covering the road surface and the vehicles navigating through it.",1,1,"2024-07-13T03:44:09.868248Z"
21898,"1","Flooded road","2024-07-13T03:36:14.387423Z",328,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f60253764b93249bf6707c62bb3eb476.jpg","",0.822,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is evident from the depth of the water reaching the wheels of the vehicles and the reflections on the wet surface.","Yes, the street is flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:36:14.387444Z"
21966,"1","Flooded road","2024-07-13T03:38:31.848204Z",329,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fc86a3429bcbcc45cf749639c7ce99bf.jpg","",0.86,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street is flooded, as evidenced by the water covering the road and the vehicles driving through it.",1,1,"2024-07-13T03:38:31.848224Z"
21819,"1","Drivable road","2024-07-13T03:33:43.850601Z",330,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7b54156fbaeedddd18d1b95b144ffe7d.jpg","",1.19,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water droplets on the camera lens suggest recent rain, but the road surface is visible and dry, indicating that the rain has stopped and the street is not submerged.",0,0,"2024-07-13T03:33:43.850620Z"
22312,"1","Drivable road","2024-07-13T03:50:53.561366Z",331,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68170194abddf846a82757c1529b33d5.jpg","",0.808,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water, which is evident from the submerged areas around the parked car and the flooded street.","Yes, the street appears to be flooded, as evidenced by the water level reaching the base of the fence and the reflections on the surface.",1,1,"2024-07-13T03:50:53.561385Z"
22447,"1","Flooded road","2024-07-13T03:56:02.659669Z",332,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_00f54e9d9df954736a7075acb7d08f0e.jpg","",0.919,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the street, indicating significant flooding.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the presence of pedestrians using umbrellas to shield themselves from the rain.",1,1,"2024-07-13T03:56:02.659689Z"
22465,"1","Drivable road","2024-07-13T03:56:50.337018Z",333,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ad9b4e56339009df5a14cbe5a0cee0c7.jpg","",1.231,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the streets, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water level reaching the wheels of the vehicles and the pedestrians walking through the water.",1,1,"2024-07-13T03:56:50.337039Z"
21529,"1","Drivable road","2024-07-13T03:20:46.303736Z",334,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3e4786a6521701497e4796919c185424.jpg","",6.712,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, indicating significant flooding.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the reflections on the surface.",1,1,"2024-07-13T03:20:46.303757Z"
22256,"1","Drivable road","2024-07-13T03:48:44.105274Z",335,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5fea036f50e1f9aa483eda8e3e43e20e.jpg","",0.808,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water on the road appears to be a result of recent rainfall, and there are no signs of standing water that would indicate flooding.",0,0,"2024-07-13T03:48:44.105295Z"
22671,"1","Drivable road","2024-07-13T04:05:25.317616Z",336,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_52e3b68467c4fca37b3660de2d64589e.jpg","",0.934,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The water droplets on the windshield suggest recent rain, but the road surface appears dry and the vehicles are driving normally.",0,0,"2024-07-13T04:05:25.317637Z"
22098,"1","Flooded road","2024-07-13T03:42:29.088155Z",337,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f03a2cebb67dc54d481776a43218ec6a.jpg","",1.143,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water, as evidenced by the submerged road and the water level reaching the base of the tunnel walls.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the submerged vehicles.",1,1,"2024-07-13T03:42:29.088175Z"
21747,"1","Drivable road","2024-07-13T03:30:44.215991Z",338,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_041f5cb0db4f031a3515e7eb08615de3.jpg","",0.941,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image is not flooded. The road appears to be wet, likely due to recent rain, but there is no visible water accumulation that would indicate flooding.",0,0,"2024-07-13T03:30:44.216012Z"
21591,"1","Flooded road","2024-07-13T03:23:18.267881Z",339,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8ecadc00326b0d86ef6dc9f1f7d73eb0.jpg","",1.016,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water on the road, which is a significant depth that can pose significant risks to vehicles and drivers.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the vehicles' tires being submerged.",1,1,"2024-07-13T03:23:18.267901Z"
22474,"1","Drivable road","2024-07-13T03:57:06.584338Z",340,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4fe9bc137b3093083dc70a9e55986c8d.jpg","",1.218,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows more than a foot of standing water covering the ground, which is evident from the depth of the water reaching the wheels of the vehicles and the submerged areas around the trucks.","Yes, the street in the image is flooded, as evidenced by the water covering the road and the reflections of lights on the wet surface.",1,1,"2024-07-13T03:57:06.584358Z"
21460,"1","Drivable road","2024-07-13T03:18:44.362480Z",341,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f73b583040df9b0554346abece4e5bbb.jpg","",0.927,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","No, the image does not show more than a foot of standing water.","No, the street in the image does not appear to be flooded. The water on the road is likely due to recent rainfall, as evidenced by the wet surfaces and the reflections of the vehicles' lights.",0,0,"2024-07-13T03:18:44.362501Z"
22570,"1","Drivable road","2024-07-13T04:00:43.911736Z",342,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_042a92f31c7541992513301ea958cb4a.jpg","",1.052,"Does this image show more than a foot of standing water?","Is the street in this image flooded?","Yes, the image clearly shows a significant amount of standing water on the road, which appears to be more than a foot deep in some areas, indicating a flood event.","Yes, the street appears to be flooded, as evidenced by the water covering the road and the presence of traffic cones and barriers, indicating a hazardous driving condition.",1,1,"2024-07-13T04:00:43.911759Z"
