"annotation_id","annotator","answer","choice","created_at","id","image","labels","lead_time","sentiment_1","updated_at"
28603,"1","Yes,","Flooded","2025-02-03T22:20:01.196905Z",903,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6a8d1fff5c267f39891ccd7fc9acbc8c.jpg","",1.15,1,"2025-02-03T22:20:01.196929Z"
28635,"1","Yes,","Not Flooded","2025-02-03T22:21:27.662719Z",905,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7fcd7e38f2260230ee6656e8c14251b7.jpg","",2.58,1,"2025-02-03T22:21:27.662740Z"
30451,"1","Yes,","Not Flooded","2025-02-10T19:27:48.241226Z",906,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_98badc9046b057f2cca5a1c3d297907a.jpg","",1.062,1,"2025-02-10T19:27:48.241247Z"
28659,"1","No,","Not Flooded","2025-02-03T22:22:09.140509Z",908,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_819149a39f9b20c6214fa725aa376977.jpg","",1.452,0,"2025-02-03T22:22:09.140535Z"
30536,"1","No,","Not Flooded","2025-02-10T19:30:56.696903Z",911,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7f345d352dcb3f73fd7b6381134cfff7.jpg","",1.09,0,"2025-02-10T19:30:56.696924Z"
29854,"1","Yes,","Not Flooded","2025-02-09T18:35:49.761198Z",914,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0971312ee33bdc7e6e1cf6ad9d23ea37.jpg","",0.999,1,"2025-02-09T18:35:49.761219Z"
30553,"1","No,","Not Flooded","2025-02-10T19:31:23.788709Z",915,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5867c951004326f9d7e0f22c4ef02ffe.jpg","",1.096,0,"2025-02-10T19:31:23.788730Z"
28620,"1","No,","Not Flooded","2025-02-03T22:20:56.975017Z",916,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bb8328fa02a510ad058ddab03a8cfef1.jpg","",2.427,0,"2025-02-03T22:20:56.975040Z"
30635,"1","Yes,","Not Flooded","2025-02-10T19:33:45.992592Z",918,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4d9e75ddfc65ef64de53a6c549c7d704.jpg","",0.894,1,"2025-02-10T19:33:45.992612Z"
29853,"1","No,","Not Flooded","2025-02-09T18:35:48.292470Z",919,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bfc93675c879d0ddd0a23e31dcb748ed.jpg","",0.957,0,"2025-02-09T18:35:48.292490Z"
30573,"1","Yes,","Not Flooded","2025-02-10T19:31:54.884738Z",920,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d091beb2a15ff03168e87c718e612dca.jpg","",1.057,1,"2025-02-10T19:31:54.884762Z"
30535,"1","Yes,","Not Flooded","2025-02-10T19:30:55.135167Z",921,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_67f0ab50ee7d38d13b06d14be0a70648.jpg","",1.28,1,"2025-02-10T19:30:55.135187Z"
29797,"1","Yes,","Not Flooded","2025-02-09T18:34:27.734090Z",922,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2e0f560f6e151d6e2d0093ce8fe6b484.jpg","",1.144,1,"2025-02-09T18:34:27.734110Z"
28679,"1","No,","Not Flooded","2025-02-03T22:22:44.204156Z",923,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_285ad69d6092c8399c97aaa0506d1646.jpg","",0.964,0,"2025-02-03T22:22:44.204178Z"
30555,"1","No,","Not Flooded","2025-02-10T19:31:26.914690Z",926,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_91958284b1f4d1b4cb752e42dfcdd50e.jpg","",1.094,0,"2025-02-10T19:31:26.914711Z"
29834,"1","No,","Not Flooded","2025-02-09T18:35:20.392785Z",929,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8f2bdcfe9471a4c1bbaaa8a1efe9dcae.jpg","",0.764,0,"2025-02-09T18:35:20.392804Z"
29842,"1","No,","Not Flooded","2025-02-09T18:35:31.996049Z",931,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f23aa1e1934bedea80733b91dc4b6198.jpg","",0.796,0,"2025-02-09T18:35:31.996069Z"
30444,"1","Yes,","Not Flooded","2025-02-10T19:27:35.543299Z",934,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_22a7ccb898e49f439d1883b31248f6ff.jpg","",0.989,1,"2025-02-10T19:27:35.543321Z"
30461,"1","No,","Not Flooded","2025-02-10T19:28:02.558942Z",938,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dde533d528b138cf6315e5005323867a.jpg","",0.835,0,"2025-02-10T19:28:02.558962Z"
30388,"1","Yes,","Not Flooded","2025-02-10T19:24:33.938663Z",941,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_099221f1bd0024eb5a3c215bf72dd775.jpg","",1.129,1,"2025-02-10T19:24:33.938684Z"
29840,"1","No,","Not Flooded","2025-02-09T18:35:29.457797Z",942,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9eade467b977ee207eae76f68c7cdfe5.jpg","",0.886,0,"2025-02-09T18:35:29.457818Z"
30425,"1","Yes,","Not Flooded","2025-02-10T19:27:00.539377Z",943,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b89e1cf9c247e9a45867031d98521aa9.jpg","",1.006,1,"2025-02-10T19:27:00.539404Z"
30458,"1","No,","Not Flooded","2025-02-10T19:27:58.451238Z",944,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1839bd3d2c7de22a53a72f749afa823.jpg","",0.993,0,"2025-02-10T19:27:58.451260Z"
30579,"1","Yes,","Not Flooded","2025-02-10T19:32:03.088556Z",945,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7c43b1a76f9fcd285a56180ea4b77d40.jpg","",0.981,1,"2025-02-10T19:32:03.088577Z"
30608,"1","No,","Not Flooded","2025-02-10T19:32:50.649485Z",946,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_93140befe508a5b2e43e89f645646346.jpg","",0.938,0,"2025-02-10T19:32:50.649507Z"
28614,"1","Yes,","Flooded","2025-02-03T22:20:35.099068Z",948,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ffcfa496075277e69e0b886538fbfc8a.jpg","",11.949,1,"2025-02-03T22:20:35.099092Z"
28660,"1","Yes,","Not Flooded","2025-02-03T22:22:10.850775Z",950,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2d15e4f25634f378093fa18fc644dff1.jpg","",1.345,1,"2025-02-03T22:22:10.850801Z"
28652,"1","No,","Not Flooded","2025-02-03T22:21:51.855171Z",951,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_120576ef30d5081c4849b3f57233ddf4.jpg","",1.015,0,"2025-02-03T22:21:51.855198Z"
30465,"1","Yes,","Flooded","2025-02-10T19:28:08.626754Z",952,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_109d5e9f6d11aaa46446ffa6f6913744.jpg","",1.165,1,"2025-02-10T19:28:08.626775Z"
29829,"1","No,","Not Flooded","2025-02-09T18:35:13.964991Z",955,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2ddc2776b8acab0f51038c77d2d83f77.jpg","",0.947,0,"2025-02-09T18:35:13.965011Z"
30649,"1","No,","Not Flooded","2025-02-10T19:34:06.633478Z",956,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_76b425481336190346b65cd74fa94a8d.jpg","",0.823,0,"2025-02-10T19:34:06.633498Z"
29818,"1","Yes,","Flooded","2025-02-09T18:34:58.115543Z",957,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b4737b76fff1191f6a14f447c6199741.jpg","",1.304,1,"2025-02-09T18:34:58.115563Z"
29771,"1","Yes,","Not Flooded","2025-02-09T18:33:52.805735Z",960,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5f2adbb31bba2debdb9f92cf0ff1ec70.jpg","",0.927,1,"2025-02-09T18:33:52.805755Z"
30674,"1","No,","Not Flooded","2025-02-10T19:34:45.056479Z",961,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e925d018f28fc67754d4cf380840f7fe.jpg","",1.027,0,"2025-02-10T19:34:45.056503Z"
30527,"1","Yes,","Not Flooded","2025-02-10T19:30:40.426202Z",962,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0fc70ae8ea641fda193d6eeaa32c6977.jpg","",1.192,1,"2025-02-10T19:30:40.426222Z"
29843,"1","Yes,","Flooded","2025-02-09T18:35:33.903897Z",964,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bb75dfb64c73d22ec40792505c938e27.jpg","",1.457,1,"2025-02-09T18:35:33.903916Z"
28643,"1","No,","Not Flooded","2025-02-03T22:21:39.191710Z",966,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c2c58bdd400046e500385ccdfafc08fc.jpg","",0.907,0,"2025-02-03T22:21:39.191732Z"
30485,"1","No,","Not Flooded","2025-02-10T19:28:49.093294Z",968,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aab915974af49e2f85f32cdfa100ac08.jpg","",0.648,0,"2025-02-10T19:28:49.093315Z"
30446,"1","No,","Not Flooded","2025-02-10T19:27:38.658623Z",970,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1775cdd8902a0c0886e961742b320609.jpg","",1.105,0,"2025-02-10T19:27:38.658643Z"
28584,"1","No,","Not Flooded","2025-02-03T22:18:48.124556Z",971,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_592c34f379312cc4f7ce4390d112dab0.jpg","",6.491,0,"2025-02-03T22:18:48.124582Z"
28601,"1","No,","Not Flooded","2025-02-03T22:19:57.952251Z",975,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e1d3aba4144021e28e0b8752daf07dfb.jpg","",1.111,0,"2025-02-03T22:19:57.952274Z"
30509,"1","Yes,","Flooded","2025-02-10T19:30:08.297281Z",976,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c8d842df67ded9fb7ec97e73d1d2cd54.jpg","",1.775,1,"2025-02-10T19:30:08.297301Z"
29864,"1","Yes,","Not Flooded","2025-02-09T18:36:08.692072Z",977,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_508523a288b071a841c1042a4c8d975b.jpg","",0.983,1,"2025-02-09T18:36:08.692093Z"
30596,"1","Yes,","Flooded","2025-02-10T19:32:32.148999Z",978,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f4111e3dbc6ed573814feb3d1d7b883f.jpg","",2.159,1,"2025-02-10T19:32:32.149020Z"
28606,"1","Yes,","Not Flooded","2025-02-03T22:20:05.903878Z",980,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f5e2bfaafc77b3531e2b0221a6827176.jpg","",1.196,1,"2025-02-03T22:20:05.903901Z"
30426,"1","Yes,","Not Flooded","2025-02-10T19:27:03.839768Z",981,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_232e68bc09d43c2c1a6be0cf83f43764.jpg","",2.82,1,"2025-02-10T19:27:03.839789Z"
30521,"1","Yes,","Not Flooded","2025-02-10T19:30:30.617037Z",982,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d0b3473cdfe1f59e5319fa859dffefc4.jpg","",1.076,1,"2025-02-10T19:30:30.617058Z"
29785,"1","No,","Not Flooded","2025-02-09T18:34:11.316694Z",991,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2e844d546dd23caf8fd261d784a4705d.jpg","",0.853,0,"2025-02-09T18:34:11.316715Z"
30628,"1","Yes,","Flooded","2025-02-10T19:33:35.669670Z",992,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d8a5117b7125093e866b01a8fb329a62.jpg","",1.068,1,"2025-02-10T19:33:35.669690Z"
28682,"1","Yes,","Not Flooded","2025-02-03T22:22:48.351035Z",993,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8418f6540cd20376e9e23e492f8fcefb.jpg","",1.056,1,"2025-02-03T22:22:48.351062Z"
28656,"1","No,","Not Flooded","2025-02-03T22:22:02.135662Z",995,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d07322c60477251e78fa2b78aa7f9e41.jpg","",5.76,0,"2025-02-03T22:22:02.135699Z"
28591,"1","No,","Not Flooded","2025-02-03T22:19:19.773242Z",997,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_33651f68ce3193523d0fde6afd8b7cd4.jpg","",1.106,0,"2025-02-03T22:19:19.773264Z"
29769,"1","Yes,","Not Flooded","2025-02-09T18:33:49.918447Z",998,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_68799a87148d1380cc850227870ba77f.jpg","",0.901,1,"2025-02-09T18:33:49.918468Z"
28615,"1","Yes,","Not Flooded","2025-02-03T22:20:38.193212Z",999,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e3b0a59459b6e59276cd626ed1036538.jpg","",2.741,1,"2025-02-03T22:20:38.193238Z"
